game_id,home_team_id,away_team_id,home_score,away_score,location,game_date,game_time
6475105,55876,55783,2,1,"{'__typename': 'Location', 'venue': 'Watt Field', 'city': 'Lexington', 'stateUsps': 'VA'}",2025-09-27,10:00:00
6475116,55732,55124,0,2,"{'__typename': 'Location', 'venue': 'Donald J. Kerr Stadium', 'city': 'Salem', 'stateUsps': 'VA'}",2025-09-21,10:00:00
6475118,55339,55783,1,0,,2025-08-29,12:00:00
6475127,55783,55908,1,1,,2025-09-03,16:00:00
6475134,55783,51536,4,0,,2025-09-10,16:00:00
6475136,55366,55787,0,0,,2025-08-30,16:00:00
6475139,55783,55112,1,1,,2025-09-12,13:00:00
6475141,55322,55787,0,1,,2025-09-05,17:30:00
6475143,55783,55117,0,1,,2025-09-20,12:00:00
6475145,55787,55111,0,3,,2025-09-07,11:00:00
6475147,55787,55147,10,0,,2025-09-09,17:00:00
6475150,55470,55787,5,0,,2025-09-18,16:00:00
6475152,55468,55787,0,0,"{'__typename': 'Location', 'venue': 'Simpson Field', 'city': 'Eau Claire', 'stateUsps': 'WI'}",2025-09-20,12:00:00
6475154,55787,55606,5,1,,2025-09-24,17:00:00
6475157,55138,55787,1,3,"{'__typename': 'Location', 'venue': 'Clark Field', 'city': 'Cedar Rapids', 'stateUsps': 'IA'}",2025-09-27,11:00:00
6475168,55355,55783,1,0,"{'__typename': 'Location', 'venue': 'Shoemaker Field', 'city': 'Mechanicsburg', 'stateUsps': 'PA'}",2025-09-23,16:00:00
6475170,55967,55301,0,3,,2025-09-17,16:30:00
6475172,55783,55826,8,0,,2025-09-24,13:00:00
6475174,55693,55355,0,3,"{'__typename': 'Location', 'venue': 'Soccer/Lacrosse Complex', 'city': 'Erie', 'stateUsps': 'PA'}",2025-08-30,09:00:00
6475177,55460,55301,1,1,"{'__typename': 'Location', 'venue': 'Leslie C. Quick Jr. Stadium', 'city': 'Chester', 'stateUsps': 'PA'}",2025-09-27,10:00:00
6475192,55896,55355,0,1,,2025-09-10,13:00:00
6475195,56016,55783,0,4,,2025-09-30,15:00:00
6475196,55355,55897,3,1,"{'__typename': 'Location', 'venue': 'Shoemaker Field', 'city': 'Mechanicsburg', 'stateUsps': 'PA'}",2025-09-20,16:00:00
6475203,55355,55975,5,0,"{'__typename': 'Location', 'venue': 'Shoemaker Field', 'city': 'Mechanicsburg', 'stateUsps': 'PA'}",2025-09-30,16:00:00
6475223,55499,55244,1,0,,2025-08-29,13:00:00
6475225,55460,55499,0,2,"{'__typename': 'Location', 'venue': 'Leslie C. Quick Jr. Stadium', 'city': 'Chester', 'stateUsps': 'PA'}",2025-09-20,14:00:00
6475228,55499,56035,1,0,,2025-09-27,12:00:00
6475230,55112,55481,3,0,,2025-08-30,12:30:00
6475232,55499,55616,4,0,,2025-09-30,16:00:00
6475236,55674,55481,2,2,"{'__typename': 'Location', 'venue': 'Kerscher Stadium ', 'city': 'Ada', 'stateUsps': 'OH'}",2025-09-03,16:00:00
6475239,55481,56020,2,2,,2025-09-10,16:30:00
6475243,55381,55481,0,1,"{'__typename': 'Location', 'venue': 'Docking Stadium', 'city': 'Adrian', 'stateUsps': 'MI'}",2025-09-13,16:00:00
6475247,55481,55931,2,1,,2025-09-17,16:30:00
6475250,55997,55481,0,2,"{'__typename': 'Location', 'venue': 'Faught Stadium', 'city': 'Franklin', 'stateUsps': 'IN'}",2025-09-20,11:00:00
6475261,55723,55849,0,6,,2025-09-10,13:00:00
6475263,55161,55849,0,2,,2025-09-13,09:30:00
6475265,55849,55238,2,1,"{'__typename': 'Location', 'venue': 'Bello Field', 'city': 'Medford', 'stateUsps': 'MA'}",2025-09-20,08:00:00
6475278,55240,56019,2,0,"{'__typename': 'Location', 'venue': 'HSU Soccer Complex', 'city': 'Abilene', 'stateUsps': 'TX'}",2025-09-04,15:30:00
6475281,55677,55240,0,0,"{'__typename': 'Location', 'venue': 'Jay Martin Soccer Complex', 'city': 'Delaware', 'stateUsps': 'OH'}",2025-09-06,16:00:00
6475283,55919,55240,0,3,,2025-09-18,16:00:00
6475285,55240,55521,6,0,"{'__typename': 'Location', 'venue': 'HSU Soccer Complex', 'city': 'Abilene', 'stateUsps': 'TX'}",2025-09-27,17:30:00
6475299,55214,56017,2,2,,2025-08-30,11:00:00
6475301,55214,55133,0,10,,2025-09-03,13:00:00
6475303,55484,55214,1,0,,2025-09-13,09:00:00
6475305,55814,55214,2,0,,2025-09-17,16:00:00
6475307,55214,55153,3,3,,2025-09-24,16:00:00
6475325,55250,55874,3,0,"{'__typename': 'Location', 'venue': 'Van Andel Soccer Stadium', 'city': 'Holland', 'stateUsps': 'MI'}",2025-08-30,13:00:00
6475327,55874,55322,1,0,,2025-09-13,12:00:00
6475329,55874,55412,5,1,,2025-09-17,16:00:00
6475332,55477,55874,2,1,,2025-09-21,13:00:00
6475342,55295,55531,0,0,,2025-09-01,10:00:00
6475345,55459,55531,1,0,,2025-08-31,10:00:00
6475349,55712,55531,3,0,,2025-09-21,12:00:00
6475365,55353,55720,1,1,,2025-09-17,14:00:00
6475367,55353,51536,0,2,,2025-09-26,16:00:00
6475378,1388415,55489,12,0,,2025-09-09,16:00:00
6475380,1388415,55852,0,0,,2025-09-13,09:00:00
6475382,55583,1388415,0,1,,2025-09-17,15:00:00
6475384,1388415,55614,2,2,,2025-09-24,16:00:00
6475387,1388415,55328,3,0,,2025-09-30,16:00:00
6475393,55624,56036,2,0,"{'__typename': 'Location', 'venue': 'Golden Flyer Stadium', 'city': 'Rochester', 'stateUsps': 'NY'}",2025-08-29,13:00:00
6475395,56036,55195,1,0,"{'__typename': 'Location', 'venue': 'Hempstead Stadium', 'city': 'Beverly', 'stateUsps': 'MA'}",2025-09-10,16:00:00
6475397,55885,56036,1,2,,2025-09-13,09:00:00
6475399,55417,56036,0,0,,2025-09-16,13:00:00
6475402,56036,55823,1,0,"{'__typename': 'Location', 'venue': 'Hempstead Stadium', 'city': 'Beverly', 'stateUsps': 'MA'}",2025-09-20,13:30:00
6475404,56036,55457,2,1,"{'__typename': 'Location', 'venue': 'Hempstead Stadium', 'city': 'Beverly', 'stateUsps': 'MA'}",2025-09-24,16:00:00
6475406,56036,55806,3,1,"{'__typename': 'Location', 'venue': 'Hempstead Stadium', 'city': 'Beverly', 'stateUsps': 'MA'}",2025-09-30,13:00:00
6475415,55734,56036,2,1,"{'__typename': 'Location', 'venue': 'Tiger Stadium', 'city': 'Rochester', 'stateUsps': 'NY'}",2025-08-30,12:00:00
6475420,55134,51572,6,0,,2025-09-09,16:00:00
6475422,55134,55734,0,2,,2025-09-20,11:00:00
6475426,55940,55322,0,8,,2025-09-03,17:15:00
6475431,55138,55940,1,1,"{'__typename': 'Location', 'venue': 'Clark Field', 'city': 'Cedar Rapids', 'stateUsps': 'IA'}",2025-09-06,11:00:00
6475433,55940,55767,0,4,,2025-09-12,17:00:00
6475435,55943,55940,3,1,,2025-09-23,17:00:00
6475458,55721,55651,0,2,"{'__typename': 'Location', 'venue': 'Farquhar Field', 'city': 'Redlands', 'stateUsps': 'CA'}",2025-08-31,11:00:00
6475460,55554,55721,2,0,,2025-09-07,13:00:00
6475462,1371475,55721,1,0,,2025-09-20,11:00:00
6475465,55721,55295,0,0,"{'__typename': 'Location', 'venue': 'Farquhar Field', 'city': 'Redlands', 'stateUsps': 'CA'}",2025-09-24,19:00:00
6475467,55131,55721,4,0,,2025-09-27,19:00:00
6475487,55147,55944,6,1,,2025-08-30,12:00:00
6475496,55944,55943,0,7,,2025-09-27,14:30:00
6475505,56035,55975,2,0,,2025-08-30,12:00:00
6475509,55381,55247,3,1,"{'__typename': 'Location', 'venue': 'Docking Stadium', 'city': 'Adrian', 'stateUsps': 'MI'}",2025-08-29,14:00:00
6475512,55618,55247,1,0,,2025-09-03,16:00:00
6475514,55290,55247,2,0,"{'__typename': 'Location', 'venue': 'Mavec Field', 'city': 'Gambier', 'stateUsps': 'OH'}",2025-09-09,13:30:00
6475516,55247,55577,5,0,,2025-09-16,21:00:00
6475520,55875,55247,2,0,,2025-09-27,12:00:00
6475525,55576,56035,0,4,,2025-09-06,10:00:00
6475532,55164,56035,0,3,"{'__typename': 'Location', 'venue': 'Robert A. Lipinski Field at James Work Memorial Stadium', 'city': 'Doylestown', 'stateUsps': 'PA'}",2025-09-09,13:00:00
6475538,56035,55604,3,0,,2025-09-20,11:30:00
6475540,56035,55897,0,0,,2025-09-30,12:30:00
6475549,55436,56010,9,1,,2025-09-02,21:00:00
6475552,55158,56010,2,0,,2025-09-07,11:00:00
6475554,56010,1371476,2,1,,2025-09-13,10:00:00
6475556,56010,55965,3,1,,2025-09-14,09:00:00
6475572,55400,56011,1,4,,2025-09-17,13:00:00
6475577,55344,55400,0,1,,2025-09-27,09:00:00
6475579,55440,55117,2,0,,2025-09-03,13:00:00
6475584,55244,55117,1,3,,2025-09-06,11:00:00
6475586,56050,55646,1,0,,2025-09-02,21:00:00
6475590,55117,55339,1,1,,2025-09-10,15:00:00
6475595,56050,55893,0,1,,2025-09-16,21:00:00
6475602,56050,55392,0,2,,2025-09-19,21:00:00
6475606,56050,55222,0,3,,2025-09-27,11:00:00
6475613,55560,55919,1,0,,2025-08-29,15:00:00
6475618,55560,55712,1,1,,2025-08-31,09:30:00
6475620,55870,55560,1,1,,2025-09-07,09:00:00
6475622,55560,55897,1,4,,2025-09-12,17:00:00
6475624,55560,55496,0,0,,2025-09-13,16:00:00
6475629,55560,56005,1,0,,2025-09-25,17:00:00
6475645,55790,55346,0,1,,2025-08-29,10:00:00
6475647,55346,55852,4,1,,2025-09-03,16:00:00
6475649,55346,56050,1,0,,2025-09-06,12:00:00
6475651,55153,55346,2,3,,2025-09-16,21:00:00
6475654,55683,55443,0,3,,2025-08-30,10:00:00
6475656,55725,55346,1,0,,2025-09-20,10:00:00
6475658,55604,55339,0,5,,2025-09-03,13:00:00
6475660,55443,56050,3,0,,2025-09-13,11:00:00
6475664,55958,55339,3,1,,2025-09-06,17:00:00
6475667,55546,55443,0,1,,2025-09-20,11:00:00
6475669,56059,55339,0,0,,2025-09-07,13:00:00
6475671,55339,55164,1,0,,2025-09-13,11:00:00
6475673,56016,55339,1,0,,2025-09-17,13:00:00
6475676,55443,55217,0,0,,2025-09-23,13:00:00
6475693,55870,56020,2,0,,2025-09-05,16:00:00
6475718,55536,55297,1,4,,2025-08-29,14:00:00
6475720,55162,55536,2,1,"{'__typename': 'Location', 'venue': 'Reavis Stadium ', 'city': 'Greencastle', 'stateUsps': 'IN'}",2025-09-01,10:00:00
6475729,55536,55119,1,3,,2025-09-13,14:00:00
6475731,55770,55870,1,2,,2025-09-18,13:00:00
6475733,55870,55440,2,1,,2025-09-27,14:00:00
6475736,55259,55536,1,2,,2025-09-16,17:00:00
6475742,52525,56018,0,0,,2025-09-03,15:00:00
6475744,55798,55536,3,0,"{'__typename': 'Location', 'venue': 'Puett Field', 'city': 'Sewanee', 'stateUsps': 'TN'}",2025-09-20,10:00:00
6475749,56018,55547,4,0,,2025-09-13,09:00:00
6475751,55536,55366,3,0,,2025-09-24,15:00:00
6475753,56005,56018,2,0,,2025-09-16,16:00:00
6475756,55431,55536,0,10,,2025-09-27,13:30:00
6475758,56018,55919,0,1,,2025-09-26,15:00:00
6475762,56065,56060,1,0,,2025-09-01,14:00:00
6475774,55335,56065,2,2,,2025-09-17,13:30:00
6475778,56065,56016,0,1,,2025-09-23,13:30:00
6475782,55967,56065,5,0,,2025-09-27,11:30:00
6475789,55931,55798,0,0,,2025-09-06,09:00:00
6475791,55798,55341,2,0,"{'__typename': 'Location', 'venue': 'Puett Field', 'city': 'Sewanee', 'stateUsps': 'TN'}",2025-09-10,15:00:00
6475794,55124,55931,3,0,"{'__typename': 'Location', 'venue': 'Amend Field', 'city': 'Danville', 'stateUsps': 'KY'}",2025-09-10,16:00:00
6475801,56020,55124,0,1,,2025-09-14,11:00:00
6475805,55124,55651,3,2,"{'__typename': 'Location', 'venue': 'Amend Field', 'city': 'Danville', 'stateUsps': 'KY'}",2025-09-19,16:00:00
6475818,52525,55118,5,0,,2025-08-29,14:00:00
6475821,52525,55727,0,2,,2025-09-11,16:00:00
6475825,55542,52525,0,4,,2025-09-24,16:00:00
6475827,55825,55931,3,0,,2025-08-29,16:00:00
6475831,55825,55741,0,0,,2025-09-03,16:00:00
6475836,55230,55825,2,1,,2025-09-10,16:00:00
6475856,55576,55164,2,3,,2025-09-17,16:00:00
6475858,55164,55741,2,1,"{'__typename': 'Location', 'venue': 'Robert A. Lipinski Field at James Work Memorial Stadium', 'city': 'Doylestown', 'stateUsps': 'PA'}",2025-09-24,16:00:00
6475865,55918,55965,5,0,,2025-09-28,09:00:00
6475867,55177,55395,0,3,,2025-08-29,11:30:00
6475876,55997,55395,0,2,"{'__typename': 'Location', 'venue': 'Faught Stadium', 'city': 'Franklin', 'stateUsps': 'IN'}",2025-09-10,13:00:00
6475887,55246,55395,2,1,,2025-09-17,13:00:00
6475903,55718,55583,2,1,,2025-09-02,16:00:00
6475907,55429,55936,2,2,"{'__typename': 'Location', 'venue': 'ONA ORTH ATHLETIC COMPLEX', 'city': 'Arden Hills', 'stateUsps': 'MN'}",2025-08-29,13:30:00
6475910,55114,55429,2,1,"{'__typename': 'Location', 'venue': 'Art Keller Field', 'city': 'Kenosha', 'stateUsps': 'WI'}",2025-09-07,10:00:00
6475912,55583,55464,2,0,,2025-09-10,12:00:00
6475914,55322,55429,5,0,,2025-09-11,17:30:00
6475920,55145,55429,1,4,,2025-09-27,13:30:00
6475940,55457,55723,2,0,,2025-08-31,13:00:00
6475943,55899,55723,3,2,"{'__typename': 'Location', 'venue': 'Joanne Merrill Field', 'city': 'Nashua', 'stateUsps': 'NH'}",2025-09-06,08:00:00
6475945,56017,55723,1,0,,2025-09-13,09:00:00
6475947,55723,55630,6,0,,2025-09-20,12:00:00
6475949,55400,55723,0,3,,2025-09-24,15:00:00
6475952,55723,56011,0,1,,2025-09-27,07:30:00
6475954,55723,55196,0,1,,2025-09-30,16:00:00
6475965,55460,55877,0,1,"{'__typename': 'Location', 'venue': 'Leslie C. Quick Jr. Stadium', 'city': 'Chester', 'stateUsps': 'PA'}",2025-08-29,16:00:00
6475967,55460,55931,3,0,"{'__typename': 'Location', 'venue': 'Leslie C. Quick Jr. Stadium', 'city': 'Chester', 'stateUsps': 'PA'}",2025-08-31,10:00:00
6475978,55244,55460,0,0,,2025-09-30,14:00:00
6475985,55770,55877,1,1,,2025-09-03,13:00:00
6475987,55770,55230,0,1,,2025-09-06,10:00:00
6475989,55440,55770,1,0,,2025-09-13,10:00:00
6475992,55770,55490,1,1,,2025-09-24,13:00:00
6475994,55112,55770,3,0,"{'__typename': 'Location', 'venue': 'Soccer Field', 'city': 'Pittsburgh', 'stateUsps': 'PA'}",2025-09-27,10:30:00
6476007,55911,1388463,5,2,,2025-09-17,16:00:00
6476020,51283,55967,4,0,,2025-08-30,14:00:00
6476022,55814,55417,0,1,,2025-09-20,10:00:00
6476024,56060,55967,1,2,,2025-09-08,13:00:00
6476027,55814,55398,0,3,,2025-09-23,16:00:00
6476029,55967,55490,0,3,,2025-09-11,16:00:00
6476031,55790,55814,1,2,,2025-09-27,10:00:00
6476044,55780,55170,3,1,"{'__typename': 'Location', 'venue': 'Weiss Field ', 'city': 'Scranton', 'stateUsps': 'PA'}",2025-09-10,16:00:00
6476051,55780,55244,0,0,"{'__typename': 'Location', 'venue': 'Weiss Field ', 'city': 'Scranton', 'stateUsps': 'PA'}",2025-09-13,10:00:00
6476053,55942,55734,0,0,"{'__typename': 'Location', 'venue': 'Joe Bean Stadium', 'city': 'Wheaton', 'stateUsps': 'IL'}",2025-09-05,14:00:00
6476056,55366,55942,1,3,,2025-09-17,13:00:00
6476058,55897,55780,3,2,"{'__typename': 'Location', 'venue': 'Mangelsdorf Field', 'city': 'Dallas', 'stateUsps': 'PA'}",2025-09-24,16:00:00
6476060,55624,55236,2,0,"{'__typename': 'Location', 'venue': 'Golden Flyer Stadium', 'city': 'Rochester', 'stateUsps': 'NY'}",2025-08-30,12:00:00
6476062,55389,55942,0,1,,2025-09-30,16:00:00
6476078,55624,55546,2,0,"{'__typename': 'Location', 'venue': 'Golden Flyer Stadium', 'city': 'Rochester', 'stateUsps': 'NY'}",2025-09-27,10:00:00
6476085,55217,55624,2,1,"{'__typename': 'Location', 'venue': 'University Stadium', 'city': 'Fredonia', 'stateUsps': 'NY'}",2025-09-30,15:00:00
6476100,55687,55546,4,0,"{'__typename': 'Location', 'venue': 'University Stadium', 'city': 'Fredonia', 'stateUsps': 'NY'}",2025-09-05,10:00:00
6476102,55217,55546,1,1,"{'__typename': 'Location', 'venue': 'University Stadium', 'city': 'Fredonia', 'stateUsps': 'NY'}",2025-09-06,09:30:00
6476113,55604,55896,0,4,,2025-08-29,16:00:00
6476116,56023,55604,1,2,,2025-09-05,21:00:00
6476118,55767,55311,0,0,,2025-08-29,09:00:00
6476120,56016,55604,2,0,,2025-09-09,15:00:00
6476123,55172,55604,4,1,,2025-09-27,10:00:00
6476131,55311,55654,3,0,,2025-09-06,15:00:00
6476134,55111,55311,0,2,"{'__typename': 'Location', 'venue': 'Bell Field', 'city': 'Northfield', 'stateUsps': 'MN'}",2025-09-13,11:00:00
6476136,55311,55106,1,0,,2025-09-18,12:00:00
6476138,55311,55299,2,0,,2025-09-20,11:00:00
6476147,55720,55898,2,0,,2025-09-06,13:00:00
6476149,1387951,55898,1,2,,2025-09-08,11:00:00
6476151,55898,55335,0,4,"{'__typename': 'Location', 'venue': 'WakeMed Soccer Park', 'city': 'Cary', 'stateUsps': 'NC'}",2025-09-20,15:00:00
6476160,55194,51794,0,6,,2025-09-06,09:00:00
6476163,55194,56050,0,4,,2025-09-24,16:00:00
6476165,55194,55860,0,2,,2025-09-27,10:00:00
6476171,55161,55436,1,0,,2025-09-06,08:00:00
6476174,55161,55806,5,0,,2025-09-09,13:30:00
6476176,55398,55161,1,1,"{'__typename': 'Location', 'venue': 'Hitchcock Field', 'city': 'Amherst', 'stateUsps': 'MA'}",2025-09-28,08:00:00
6476183,55918,55885,0,0,,2025-08-29,11:00:00
6476185,55344,55918,0,4,,2025-09-09,16:00:00
6476187,55823,55918,1,1,,2025-09-17,16:00:00
6476189,55945,55918,0,5,,2025-09-21,09:00:00
6476191,55438,55918,1,1,"{'__typename': 'Location', 'venue': 'Gordon Field', 'city': 'Waltham', 'stateUsps': 'MA'}",2025-09-24,16:00:00
6476193,55918,1371476,1,0,,2025-09-27,09:00:00
6476207,55959,55281,0,14,,2025-09-21,10:00:00
6476211,55945,55959,10,0,,2025-09-28,09:00:00
6476220,56020,55677,2,0,,2025-08-29,16:30:00
6476222,55381,55677,0,1,"{'__typename': 'Location', 'venue': 'Docking Stadium', 'city': 'Adrian', 'stateUsps': 'MI'}",2025-08-31,11:00:00
6476225,55677,55961,2,1,"{'__typename': 'Location', 'venue': 'Jay Martin Soccer Complex', 'city': 'Delaware', 'stateUsps': 'OH'}",2025-09-03,16:00:00
6476227,55677,55418,3,0,"{'__typename': 'Location', 'venue': 'Jay Martin Soccer Complex', 'city': 'Delaware', 'stateUsps': 'OH'}",2025-09-09,16:00:00
6476229,55677,55674,0,0,"{'__typename': 'Location', 'venue': 'Jay Martin Soccer Complex', 'city': 'Delaware', 'stateUsps': 'OH'}",2025-09-12,16:00:00
6476231,55931,55677,1,1,,2025-09-23,16:00:00
6476234,55677,55250,1,2,"{'__typename': 'Location', 'venue': 'Jay Martin Soccer Complex', 'city': 'Delaware', 'stateUsps': 'OH'}",2025-09-27,10:00:00
6476240,56022,55562,6,1,,2025-09-23,14:30:00
6476242,55936,56022,3,1,,2025-09-27,14:30:00
6476253,51134,55194,2,0,,2025-09-17,16:00:00
6476256,56043,55194,0,2,,2025-09-20,10:00:00
6476260,55116,55724,0,1,,2025-09-10,16:00:00
6476262,55893,55116,2,0,,2025-09-13,11:00:00
6476264,55116,55630,5,0,,2025-09-23,13:00:00
6476266,55116,55158,6,0,,2025-09-28,10:00:00
6476275,55718,55328,1,0,,2025-09-06,11:00:00
6476278,55718,55975,2,1,,2025-09-10,15:00:00
6476282,55172,55718,3,0,,2025-09-17,16:00:00
6476284,51794,55718,1,1,,2025-09-24,16:00:00
6476289,55946,55489,9,1,,2025-08-31,10:00:00
6476291,55899,55946,4,0,"{'__typename': 'Location', 'venue': 'Joanne Merrill Field', 'city': 'Nashua', 'stateUsps': 'NH'}",2025-09-13,09:00:00
6476293,55946,55158,0,1,,2025-09-27,08:00:00
6476306,55158,55455,1,1,,2025-08-29,11:00:00
6476309,55455,55612,0,0,,2025-09-24,16:00:00
6476311,55441,55455,1,1,,2025-09-27,09:00:00
6476318,55195,55455,6,1,,2025-08-31,09:00:00
6476320,55341,55278,0,1,,2025-09-05,14:30:00
